p09_2,p134e,p70,p35,p09_3,p140,p58,p62g,p126p,p151,p15,p06,p40m,p40,p134c,p128b,p138,p66,p115,p34_f,p134i,p128a,p23,p130c_11,p116,p33_f,p62h,p117,p113,p134f,p134h,p93,p139,p113_11,CIUO2,p130b,p130d,p98,p86,p68,p13,p05,p53,p43m,p43,p46,p133,p64,p38_11,p38m_11,p54,p136,p76,OBJ_pobre_a_rico,OBJ_pobre_a_rico_cluster,OBJ_pobre_a_rico_n_clusters,OBJ_pobre_a_rico_ponderador_mean,OBJ_rico_a_pobre_cluster,OBJ_rico_a_pobre_n_clusters,OBJ_rico_a_pobre_ponderador_mean,OBJ_rico_a_pobre,OBJ_siguie_siendo_rico_cluster,OBJ_siguie_siendo_rico_n_clusters,OBJ_siguie_siendo_rico_ponderador_mean,OBJ_siguie_siendo_rico,OBJ_siguie_siendo_pobre_cluster,OBJ_siguie_siendo_pobre_n_clusters,OBJ_siguie_siendo_pobre_ponderador_mean,OBJ_siguie_siendo_pobre,OBJ_sigue_siendo_clase_media_cluster,OBJ_sigue_siendo_clase_media_n_clusters,OBJ_sigue_siendo_clase_media_ponderador_mean,OBJ_sigue_siendo_clase_media,OBJ_clase_media_a_rico_cluster,OBJ_clase_media_a_rico_n_clusters,OBJ_clase_media_a_rico_ponderador_mean,OBJ_clase_media_a_rico,OBJ_clase_media_a_pobre_cluster,OBJ_clase_media_a_pobre_n_clusters,OBJ_clase_media_a_pobre_ponderador_mean,OBJ_clase_media_a_pobre,OBJ_subieron_cluster,OBJ_subieron_n_clusters,OBJ_subieron_ponderador_mean,OBJ_subieron,OBJ_bajaron_cluster,OBJ_bajaron_n_clusters,OBJ_bajaron_ponderador_mean,OBJ_bajaron
5.0,2,3.0,1,8.0,5.0,5.0,1,0,6,5.0,1,2.0,2.0,2,2,1.0,2.0,2.0,0,1,2,24.0,11.0,6.0,0,2,2.0,2.0,1,1,1.0,2.0,13.0,9111.0,1,2,20.0,45.0,2,10.0,27.0,6,6.0,6.0,2.0,1,16.0,70.0,52.0,3,0,0,0,250.0,104,5.094678393679944,344.0,88,5.103907476250023,1,193.0,50,5.784325287372403,0,116.0,76,5.699091746602629,0,247.0,113,6.934825669891471,0,3.0,103,5.120438318782745,0,95.0,103,5.220954566760534,0,277.0,89,7.0864707905487565,0,149.0,74,7.756917759747155,1
11.0,2,3.0,1,8.0,5.0,5.0,1,0,7,1.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,1.0,11.0,6.0,0,2,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,14.0,50.0,1,3.0,34.0,7,2.0,2.0,1.0,9,16.0,60.0,59.0,0,0,1,0,85.0,97,5.11616511545327,39.0,85,5.096798591043071,0,385.0,49,5.399563652724588,0,250.0,73,5.554359472967422,0,79.0,109,7.025981384027784,0,136.0,104,5.139039644117114,0,256.0,109,5.201836595641787,0,80.0,88,7.463572641724346,0,372.0,41,7.711872315979448,1
11.0,2,3.0,1,8.0,5.0,5.0,2,0,5,1.0,1,2.0,2.0,1,2,5.0,1.0,2.0,0,1,2,12.0,11.0,1.0,0,1,2.0,1.0,1,2,8.0,2.0,18.0,9520.0,2,2,15.0,35.0,1,2.0,58.0,1,2.0,2.0,1.0,3,14.0,72.0,72.0,35,35,35,0,307.0,103,5.123910538110198,39.0,83,5.0917733849697555,0,195.0,52,5.179537202288937,0,259.0,74,5.8736919490895065,0,83.0,111,7.024462755751352,0,265.0,98,5.1231846492542665,0,120.0,105,5.187999432944751,0,80.0,90,8.159397474954549,1,316.0,8,6.353528007654064,0
11.0,2,3.0,2,8.0,5.0,5.0,1,0,7,6.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,9.0,11.0,6.0,1,1,1.0,2.0,1,2,5.0,2.0,13.0,5221.0,2,2,23.0,45.0,2,11.0,64.0,2,2.0,2.0,1.0,3,23.0,70.0,84.0,35,0,0,0,90.0,103,5.118153157918485,39.0,84,5.090852476434168,0,507.0,88,6.647634792765252,0,170.0,72,5.491592599171778,0,295.0,109,6.938516197408482,0,291.0,101,5.158320338875166,0,62.0,97,5.137452730179073,0,84.0,88,7.7557914055894885,0,5.0,22,7.329388502236045,1
5.0,2,3.0,2,8.0,7.0,5.0,2,0,8,6.0,2,2.0,2.0,1,1,2.0,2.0,2.0,0,1,2,9.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,7.0,43.0,7,2.0,4.0,1.0,4,18.0,75.0,68.0,0,35,0,0,288.0,101,5.122937648864317,39.0,84,5.096991940637507,0,430.0,49,5.338382334196968,0,147.0,73,5.541462339877276,0,20.0,110,7.020567527788157,0,21.0,103,5.1745687538630305,0,174.0,102,5.160353178526623,0,50.0,86,8.010626712787156,0,337.0,13,6.859767015379993,1
9.0,2,3.0,2,8.0,5.0,5.0,2,0,6,1.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,15.0,11.0,6.0,0,2,2.0,2.0,2,1,2.0,2.0,13.0,9111.0,2,2,18.0,30.0,1,4.0,34.0,1,2.0,2.0,1.0,2,16.0,70.0,61.0,35,0,12,0,250.0,103,5.107520996654563,39.0,85,5.09842152684688,0,103.0,51,5.1960944953980865,0,157.0,72,5.830788372272333,0,105.0,116,7.008660114935527,0,71.0,102,5.117122623275451,0,95.0,111,5.248228299502021,0,215.0,88,7.6260570916772705,0,277.0,9,6.728431528602937,1
7.0,2,3.0,1,8.0,5.0,7.0,1,0,8,1.0,1,1.0,1.0,2,2,1.0,2.0,1.0,1,2,2,9.0,11.0,2.0,1,2,2.0,2.0,1,2,2.0,2.0,13.0,2359.0,2,2,24.0,40.0,1,10.0,38.0,1,10.0,10.0,1.0,8,24.0,61.0,60.0,35,0,35,0,325.0,95,5.096337326060364,164.0,86,5.096378432984508,0,414.0,163,7.773924760153639,0,215.0,72,5.2588714387201225,0,136.0,103,6.89801052092123,0,197.0,106,5.158987717895773,0,419.0,96,5.117227523255635,0,21.0,79,6.760097845337634,0,136.0,44,7.7494501463891075,1
11.0,1,3.0,1,8.0,5.0,5.0,1,0,5,1.0,1,2.0,1.0,1,2,1.0,2.0,1.0,0,2,1,9.0,11.0,6.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,26.0,80.0,1,8.0,43.0,7,2.0,2.0,1.0,4,19.0,78.0,76.0,0,0,35,0,345.0,101,5.129771464585538,39.0,84,5.096412931829253,0,68.0,52,5.312043826664383,0,225.0,70,5.507662657925595,0,101.0,109,7.039803580145808,0,413.0,105,5.193394387410012,0,77.0,99,5.145548928753055,0,84.0,88,8.0092657587884,0,313.0,8,6.586404142554236,0
8.0,1,3.0,1,8.0,8.0,5.0,1,1,7,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,5.0,11.0,6.0,0,1,2.0,2.0,1,1,2.0,1.0,13.0,6114.0,2,2,18.0,45.0,2,11.0,26.0,7,6.0,4.0,1.0,5,16.0,58.0,47.0,0,35,0,0,51.0,102,5.094417706316951,372.0,87,5.095609462332142,0,267.0,53,6.229615373062001,0,301.0,74,5.372333420566494,0,435.0,107,6.980781603318834,0,405.0,103,5.147805899581463,0,177.0,100,5.167164992883141,0,307.0,81,7.045405622474684,0,292.0,77,7.693464898576812,1
5.0,2,3.0,2,8.0,5.0,5.0,2,0,3,6.0,2,2.0,2.0,1,2,5.0,2.0,2.0,0,2,2,17.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,3.0,35.0,8,98.0,98.0,1.0,3,15.0,65.0,53.0,0,35,0,0,250.0,103,5.086416559412706,39.0,84,5.095958106285028,0,321.0,49,5.478920186716485,0,147.0,73,5.449122459604208,1,83.0,106,6.99373246634776,0,267.0,101,5.107358506386383,0,256.0,108,5.187097949593347,0,80.0,85,7.211294125649012,0,218.0,51,7.606478175762838,0
8.0,1,3.0,2,8.0,5.0,5.0,2,0,7,1.0,1,2.0,2.0,1,2,1.0,2.0,1.0,0,1,2,19.0,11.0,2.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,15.0,30.0,1,2.0,51.0,7,2.0,2.0,1.0,1,12.0,80.0,81.0,0,0,3,0,78.0,103,5.121828267553149,113.0,86,5.099018414325713,0,103.0,52,5.170513348483628,0,144.0,82,6.167093005150704,1,114.0,120,6.969538209506546,0,265.0,94,5.1243894590933285,0,87.0,106,5.2348536043040435,0,12.0,91,7.995782806107216,0,83.0,8,6.099945253240015,0
8.0,1,3.0,1,8.0,5.0,5.0,1,0,8,1.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,1,1,5.0,11.0,6.0,1,2,2.0,2.0,2,2,2.0,2.0,13.0,5221.0,2,1,18.0,35.0,1,6.0,34.0,1,8.0,11.0,1.0,4,20.0,53.0,52.0,35,0,1,0,250.0,99,5.092537049667901,39.0,84,5.09152612240316,0,78.0,83,6.735512125244999,0,211.0,73,5.286196111249035,0,87.0,106,6.933269620953965,0,294.0,108,5.135816548373738,0,255.0,104,5.139951683421379,0,21.0,83,6.803067676491855,0,179.0,54,7.649933085371163,1
5.0,1,3.0,2,8.0,5.0,5.0,2,1,6,1.0,1,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,13.0,11.0,3.0,0,2,2.0,2.0,1,2,8.0,2.0,13.0,6114.0,2,2,15.0,40.0,1,2.0,50.0,7,2.0,2.0,1.0,3,15.0,97.0,82.0,0,0,35,0,233.0,106,5.122806607996381,39.0,84,5.095950479182925,0,456.0,52,5.18908478738138,0,254.0,70,5.677583183292978,0,83.0,111,7.019977638100855,0,259.0,99,5.134121574044571,0,120.0,105,5.18459606108432,0,80.0,89,8.226170267554277,1,83.0,8,6.099945253240015,0
7.0,1,3.0,2,8.0,2.0,5.0,1,0,8,6.0,2,1.0,2.0,1,2,2.0,1.0,2.0,0,2,2,14.0,11.0,6.0,0,1,2.0,2.0,1,1,2.0,1.0,13.0,6310.0,2,2,18.0,45.0,2,4.0,51.0,4,2.0,2.0,1.0,4,14.0,96.0,95.0,35,35,0,0,273.0,102,5.127115563163161,39.0,84,5.096463962479525,0,439.0,52,5.207598432152105,0,281.0,77,5.693849054576233,0,83.0,112,7.00848176490955,0,380.0,97,5.145459511900516,0,120.0,106,5.182552799288658,0,84.0,87,8.133705690459822,0,186.0,8,6.397890885684179,0
8.0,2,3.0,1,8.0,5.0,5.0,1,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,9.0,11.0,1.0,0,2,2.0,1.0,1,2,1.0,2.0,13.0,6114.0,2,2,15.0,45.0,2,5.0,28.0,7,4.0,2.0,1.0,3,18.0,70.0,50.0,0,35,0,0,250.0,104,5.0927263495695305,372.0,86,5.099274213407673,0,465.0,52,5.379473496362745,0,198.0,74,5.407896436177783,0,83.0,112,7.011252991141315,0,295.0,106,5.114433906071933,0,255.0,106,5.17307886762447,0,196.0,89,7.396186530003002,0,149.0,60,7.779256653789958,1
5.0,1,3.0,1,8.0,5.0,3.0,2,0,7,6.0,2,1.0,2.0,1,2,1.0,2.0,2.0,0,2,2,24.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,2359.0,2,2,18.0,45.0,2,6.0,35.0,1,9.0,98.0,2.0,4,18.0,70.0,58.0,35,0,0,0,208.0,99,5.102789285521742,39.0,85,5.097962705980013,0,488.0,55,5.8208983382244766,0,20.0,74,5.5281988173137115,0,105.0,107,6.972719076205381,1,380.0,107,5.1390611242171005,0,255.0,107,5.158166228419755,0,142.0,86,7.203145648815695,0,179.0,37,7.5764143163873054,0
11.0,1,3.0,1,8.0,7.0,5.0,2,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,6.0,11.0,2.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,6114.0,2,2,16.0,45.0,2,2.0,45.0,7,4.0,2.0,1.0,4,16.0,78.0,80.0,0,35,0,0,208.0,101,5.108850700402711,39.0,85,5.094446448863362,0,307.0,52,5.314747987942839,0,254.0,73,5.615034444936079,0,440.0,112,7.0116644543716955,0,380.0,96,5.148320999519347,0,281.0,108,5.179977887615793,0,80.0,90,7.845160317345945,1,123.0,16,7.1130378783068675,0
4.0,2,3.0,1,5.0,5.0,5.0,1,0,7,1.0,2,2.0,2.0,1,2,5.0,2.0,1.0,0,1,2,9.0,11.0,6.0,0,1,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,1,19.0,28.0,1,6.0,35.0,7,2.0,2.0,1.0,5,19.0,65.0,63.0,0,35,1,0,273.0,97,5.111365882999994,39.0,85,5.097479489645789,0,385.0,49,5.519879509850189,0,225.0,72,5.4945246636142935,0,268.0,110,7.017887022280883,0,73.0,106,5.168924852230184,0,5.0,105,5.170011215891811,0,196.0,87,7.560677866258526,1,277.0,13,7.227451538971641,0
5.0,2,3.0,1,8.0,5.0,5.0,1,0,6,1.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,2,2,24.0,11.0,1.0,0,2,2.0,1.0,1,1,1.0,2.0,12.0,6114.0,2,2,15.0,48.0,1,4.0,36.0,7,2.0,2.0,1.0,3,15.0,65.0,61.0,0,0,35,0,250.0,103,5.103674793513863,39.0,85,5.099386628317977,0,524.0,51,5.246425900130838,0,313.0,72,5.62817502255728,0,83.0,110,7.036172995895165,0,265.0,104,5.115059933856333,0,281.0,106,5.194621885149755,0,196.0,89,7.489091753513606,0,228.0,15,7.3720552491395726,1
1.0,2,3.0,2,8.0,7.0,5.0,2,0,8,1.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,9.0,11.0,1.0,0,2,2.0,1.0,1,2,2.0,2.0,11.0,5221.0,2,2,12.0,40.0,1,2.0,35.0,3,2.0,2.0,1.0,4,12.0,70.0,56.0,35,35,35,0,208.0,99,5.116401254779012,39.0,85,5.09355242634508,0,13.0,51,5.229847558891402,0,261.0,84,5.692074420162207,0,440.0,116,7.010089732331124,0,307.0,105,5.133791966952552,0,256.0,108,5.191609735493962,0,164.0,88,7.812026881293142,1,85.0,12,6.799240997954652,0
8.0,2,3.0,2,8.0,5.0,5.0,1,0,7,1.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,26.0,11.0,6.0,0,2,1.0,1.0,2,1,8.0,2.0,13.0,6114.0,2,2,18.0,12.0,1,3.0,50.0,7,2.0,2.0,1.0,1,18.0,83.0,78.0,0,0,6,0,78.0,103,5.121810739734943,161.0,84,5.103049392845638,0,258.0,52,5.20802716005897,0,116.0,73,5.931757165532476,0,114.0,118,6.975068380606941,0,183.0,99,5.138216307698107,0,193.0,108,5.218863258572559,0,12.0,91,7.896243077748576,0,250.0,8,6.42501496166053,1
4.0,1,3.0,2,7.0,5.0,5.0,1,0,7,6.0,2,2.0,2.0,2,2,1.0,1.0,2.0,1,2,2,5.0,11.0,6.0,0,2,2.0,2.0,1,1,2.0,2.0,13.0,6111.0,1,2,17.0,8.0,1,97.0,52.0,2,2.0,2.0,1.0,4,4.0,70.0,67.0,35,0,35,0,273.0,102,5.127287287259585,7.0,84,5.097616732922245,0,196.0,53,5.370549806761772,0,83.0,84,5.948619618961831,0,105.0,115,6.965014706469971,0,380.0,100,5.1543889601907775,0,213.0,100,5.171390953548066,0,164.0,86,8.145965598522476,0,349.0,7,6.191655828750511,0
7.0,2,3.0,2,8.0,3.0,6.0,2,0,7,6.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,1,2,9.0,11.0,1.0,0,2,2.0,1.0,1,2,8.0,2.0,12.0,5223.0,2,2,17.0,45.0,2,4.0,36.0,1,4.0,2.0,1.0,2,17.0,54.0,57.0,35,35,0,0,250.0,103,5.086816337760597,39.0,84,5.097851792586842,0,465.0,51,5.33741145896674,0,157.0,75,5.689599834465849,1,105.0,117,6.9939665549031815,0,27.0,108,5.110042852716341,0,379.0,111,5.233149654600518,0,215.0,86,7.208309166578342,0,260.0,45,7.606332123516032,0
8.0,1,3.0,1,8.0,5.0,3.0,1,0,7,1.0,2,2.0,2.0,2,2,1.0,2.0,2.0,0,2,2,10.0,11.0,6.0,1,8,2.0,2.0,1,8,2.0,2.0,13.0,9613.0,2,2,18.0,48.0,1,6.0,26.0,6,4.0,4.0,1.0,4,18.0,50.0,51.0,35,0,29,0,66.0,99,5.092171656237692,39.0,86,5.091374513548622,0,354.0,60,5.95650092975893,0,301.0,72,5.3394757155946415,0,169.0,111,6.96944112396685,0,194.0,109,5.122945510971902,0,255.0,106,5.148922684504081,0,21.0,82,6.785021137425039,0,276.0,92,7.772312550908548,1
5.0,1,3.0,1,8.0,5.0,5.0,2,0,7,6.0,2,2.0,2.0,2,2,5.0,2.0,2.0,0,2,2,7.0,11.0,6.0,0,2,2.0,2.0,1,8,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,4.0,39.0,7,2.0,2.0,1.0,4,12.0,66.0,66.0,0,35,0,0,208.0,101,5.113675677240711,39.0,86,5.097222408474748,0,476.0,52,5.184354139504939,0,261.0,80,5.806806539282749,1,83.0,111,7.01607080997937,0,380.0,102,5.137594826386779,0,281.0,108,5.198372890127642,0,164.0,85,7.786774272093271,0,288.0,9,6.780821154946847,0
5.0,1,3.0,1,7.0,5.0,5.0,1,0,7,6.0,2,2.0,2.0,1,2,5.0,2.0,2.0,0,2,2,16.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,4.0,25.0,7,2.0,4.0,1.0,2,13.0,49.0,42.0,0,35,0,0,250.0,104,5.0992754176538755,372.0,85,5.094983508966183,0,544.0,49,5.278650308581093,0,142.0,81,5.901009690270386,0,105.0,115,7.0006103544854446,0,267.0,100,5.1052180804191405,0,369.0,108,5.2887040733943245,1,34.0,84,7.188061745284338,0,254.0,73,7.740676022400269,1
5.0,1,3.0,1,8.0,5.0,5.0,2,1,8,2.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,2,2,7.0,11.0,6.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,6320.0,2,2,12.0,8.0,1,2.0,45.0,4,2.0,2.0,1.0,1,12.0,69.0,64.0,35,0,15,0,99.0,105,5.114084264908509,113.0,86,5.096910241402437,0,37.0,52,5.191953608994577,0,144.0,81,6.1944477096540655,1,114.0,121,6.963079478521794,0,405.0,100,5.1315403114122855,0,87.0,107,5.237775156915924,0,270.0,92,7.754400860897291,0,294.0,8,6.184269579439457,0
11.0,1,3.0,1,8.0,5.0,5.0,2,0,6,1.0,2,2.0,1.0,1,2,1.0,2.0,1.0,0,1,2,5.0,11.0,1.0,0,2,2.0,2.0,1,2,1.0,2.0,13.0,6114.0,2,2,18.0,45.0,1,11.0,42.0,7,2.0,2.0,1.0,4,17.0,72.0,67.0,0,0,35,0,208.0,100,5.12444334967625,39.0,84,5.098491384217188,0,68.0,52,5.395354621106977,0,246.0,69,5.582277024816088,0,104.0,111,7.018877538736563,0,380.0,102,5.164925861463214,0,19.0,102,5.165830400174293,0,84.0,88,8.024673270019242,0,313.0,8,6.77727825974532,1
5.0,2,3.0,2,8.0,6.0,3.0,1,0,9,1.0,2,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,1.0,11.0,1.0,0,2,2.0,2.0,1,2,8.0,2.0,13.0,9111.0,2,2,13.0,46.0,1,3.0,25.0,1,2.0,2.0,1.0,3,16.0,80.0,45.0,35,1,35,0,250.0,106,5.103236420139698,39.0,86,5.094805050257885,0,1.0,51,5.250544377372868,0,7.0,73,5.553816519379045,0,258.0,115,7.032683166841162,0,71.0,105,5.11122794407657,0,283.0,108,5.203535557695073,0,80.0,90,7.6981661218756825,0,110.0,32,7.52580663527208,1
11.0,2,3.0,2,8.0,5.0,5.0,2,0,6,4.0,1,2.0,2.0,1,2,1.0,2.0,2.0,0,1,2,25.0,11.0,6.0,0,2,2.0,2.0,1,2,8.0,2.0,13.0,6114.0,2,2,13.0,45.0,2,2.0,57.0,7,2.0,2.0,1.0,1,13.0,90.0,90.0,0,0,0,0,78.0,104,5.122184892186305,264.0,84,5.098877454020247,0,88.0,52,5.160004961023891,0,144.0,78,6.387665325001794,1,114.0,120,6.96357098806265,0,265.0,94,5.1232557813530555,0,193.0,106,5.23424436803655,0,12.0,92,7.991409711744509,0,83.0,8,6.111780305712244,0
5.0,1,3.0,2,8.0,5.0,5.0,2,0,5,8.0,1,2.0,2.0,1,2,5.0,2.0,2.0,0,2,2,7.0,11.0,6.0,0,1,2.0,2.0,1,1,2.0,2.0,13.0,6111.0,2,2,18.0,40.0,1,97.0,50.0,4,2.0,2.0,1.0,1,4.0,70.0,67.0,35,35,19,0,35.0,103,5.122700536183041,209.0,86,5.1006759253693446,0,221.0,52,5.2719280652630784,0,53.0,86,6.382211594024771,1,428.0,122,6.922636620061895,0,332.0,101,5.14329017666367,0,185.0,103,5.210964190667448,0,357.0,96,7.982863190587245,0,250.0,7,6.202010614671695,0
8.0,1,3.0,1,8.0,5.0,5.0,2,0,8,1.0,1,2.0,2.0,1,1,1.0,2.0,1.0,0,2,1,14.0,11.0,6.0,0,2,1.0,2.0,1,2,2.0,2.0,13.0,6121.0,2,2,27.0,35.0,1,11.0,51.0,1,2.0,2.0,2.0,8,26.0,78.0,77.0,35,0,35,0,24.0,99,5.152454668481131,39.0,84,5.0958688833869275,0,210.0,48,5.855615513715399,0,246.0,70,5.527877561032192,0,105.0,112,6.996005264163372,0,413.0,106,5.213243780735635,0,77.0,98,5.142283569263047,0,50.0,88,8.125873450363496,0,213.0,10,6.685737971529862,1
7.0,2,3.0,1,8.0,5.0,5.0,1,0,6,1.0,1,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,9.0,11.0,1.0,0,2,2.0,1.0,1,1,2.0,2.0,14.0,6114.0,2,2,16.0,10.0,1,6.0,26.0,8,2.0,11.0,1.0,6,18.0,50.0,55.0,0,0,35,0,273.0,96,5.114631830007794,39.0,85,5.09574905246066,0,238.0,53,5.849160380371262,1,225.0,71,5.4185488420461265,0,105.0,109,7.0073251307381845,0,80.0,108,5.138237044510401,0,55.0,104,5.173069362980794,0,260.0,85,7.2536227972343585,0,135.0,58,7.671494696034985,0
8.0,2,3.0,2,8.0,5.0,5.0,2,0,8,1.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,23.0,11.0,6.0,0,8,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,40.0,48.0,1,2.0,49.0,7,2.0,2.0,1.0,3,15.0,70.0,67.0,0,0,35,0,250.0,105,5.115154503337537,39.0,83,5.0977341894696195,0,302.0,51,5.2213748622306655,0,292.0,70,5.727842969493046,0,83.0,109,7.031496553904767,0,265.0,102,5.128662999961755,0,120.0,103,5.186622260337435,0,80.0,88,8.18726861029636,1,83.0,8,6.113334853894032,0
11.0,1,3.0,2,8.0,5.0,5.0,1,0,6,6.0,2,1.0,2.0,2,2,1.0,2.0,2.0,0,1,2,25.0,11.0,6.0,0,2,2.0,2.0,1,8,2.0,2.0,13.0,6114.0,2,2,21.0,45.0,2,6.0,44.0,7,2.0,2.0,1.0,9,20.0,75.0,72.0,0,0,0,0,362.0,100,5.12571658390135,39.0,84,5.098081086716194,0,97.0,46,5.383993543787201,0,183.0,72,5.651536080344151,0,105.0,109,7.015910283228273,0,183.0,101,5.177982316716621,0,120.0,103,5.163408625386896,0,84.0,87,8.032348396050143,0,213.0,11,6.788357126893832,1
11.0,2,3.0,1,8.0,8.0,5.0,1,0,7,6.0,2,2.0,2.0,1,2,2.0,2.0,1.0,0,2,2,23.0,11.0,6.0,0,2,2.0,2.0,1,2,8.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,6.0,32.0,7,2.0,10.0,1.0,3,18.0,55.0,56.0,0,35,0,0,250.0,104,5.097542493300453,39.0,85,5.096173458580887,0,367.0,50,5.494562495176428,0,183.0,72,5.4944690792394875,0,105.0,106,7.010201370387981,0,71.0,105,5.1127333367425,0,55.0,107,5.178099483159902,0,260.0,85,7.248775656703575,0,218.0,60,7.705387934101339,0
8.0,2,3.0,2,8.0,5.0,5.0,1,0,7,1.0,1,2.0,2.0,2,2,1.0,2.0,2.0,0,1,2,16.0,11.0,6.0,0,2,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,12.0,48.0,1,97.0,46.0,7,2.0,2.0,1.0,2,15.0,72.0,71.0,0,0,1,0,78.0,104,5.1169570894594205,39.0,83,5.099244619615551,0,118.0,51,5.285159038060393,0,52.0,79,6.0280651572636925,1,169.0,116,6.979045119472148,0,291.0,96,5.136549832701758,0,193.0,103,5.224905445785742,0,55.0,89,7.940949895671108,0,283.0,7,6.360425807564661,0
8.0,2,3.0,1,8.0,5.0,5.0,1,0,7,1.0,2,2.0,1.0,1,2,1.0,2.0,1.0,0,1,2,2.0,11.0,6.0,0,8,2.0,2.0,1,8,2.0,2.0,13.0,6114.0,2,2,18.0,50.0,1,3.0,42.0,1,2.0,4.0,1.0,4,17.0,88.0,77.0,35,0,10,0,85.0,100,5.121606659379775,39.0,83,5.096980175282477,0,319.0,51,5.276963722175088,0,225.0,73,5.467255376969881,0,104.0,108,7.02862806856436,0,136.0,97,5.152961343152889,0,281.0,108,5.183840572872573,0,80.0,86,7.899669890734258,1,265.0,15,7.227126664118568,0
11.0,2,3.0,2,8.0,8.0,5.0,1,0,8,6.0,2,1.0,2.0,2,2,1.0,2.0,2.0,0,2,2,30.0,11.0,1.0,0,2,2.0,1.0,1,2,2.0,2.0,18.0,6114.0,2,2,16.0,45.0,2,4.0,45.0,7,2.0,2.0,1.0,3,13.0,72.0,71.0,0,35,0,0,250.0,105,5.109243329996112,39.0,84,5.092836539759999,0,301.0,52,5.190551691962471,1,238.0,78,5.790210850886534,0,440.0,110,7.022180364627793,0,300.0,96,5.125852477604965,0,281.0,107,5.190728727960079,0,84.0,87,8.045230374663538,0,250.0,8,6.392808145349052,0
11.0,1,3.0,2,8.0,6.0,8.0,1,0,7,1.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,1,2,27.0,11.0,2.0,0,1,2.0,2.0,1,2,2.0,2.0,13.0,5413.0,2,2,28.0,30.0,1,2.0,40.0,1,2.0,2.0,1.0,4,15.0,60.0,61.0,35,35,9,0,273.0,100,5.108590527657007,39.0,86,5.09631697600762,0,524.0,51,5.24872194193409,0,292.0,72,5.627304938346885,0,83.0,108,7.0176027846242395,0,380.0,103,5.136343262806318,0,201.0,104,5.193804400888751,0,80.0,87,7.676030046952484,1,90.0,17,7.214071846703592,0
5.0,2,3.0,1,8.0,5.0,5.0,1,0,8,6.0,2,2.0,2.0,1,2,1.0,2.0,1.0,0,2,2,9.0,11.0,6.0,0,1,2.0,2.0,1,2,8.0,2.0,13.0,6114.0,2,2,48.0,45.0,2,2.0,50.0,7,2.0,98.0,1.0,9,15.0,82.0,80.0,0,0,0,0,365.0,101,5.1272560617507255,39.0,83,5.095200541258421,0,355.0,48,5.669969303378038,0,105.0,73,5.542040476769122,1,83.0,107,7.0042237209654905,0,380.0,98,5.157785394328856,0,120.0,103,5.179593088446863,0,80.0,86,7.995160466639299,0,265.0,14,6.904311879351534,0
5.0,2,3.0,1,8.0,5.0,5.0,2,0,8,6.0,2,2.0,2.0,2,2,5.0,2.0,2.0,0,1,2,25.0,11.0,6.0,0,1,2.0,2.0,1,2,2.0,2.0,13.0,6114.0,2,2,18.0,45.0,2,3.0,39.0,7,2.0,2.0,1.0,3,15.0,61.0,61.0,0,35,0,0,250.0,103,5.1003034662605975,39.0,85,5.09636898870658,0,37.0,51,5.215364699422122,0,20.0,72,5.713864100134556,0,83.0,109,7.021415448787272,0,265.0,102,5.11307881617191,0,201.0,108,5.1962139362178625,0,80.0,87,7.5711030063588085,0,10.0,19,7.324452551917191,1
